Movie,Release,id_genre,id_distributor,Gross
The Ring Two,2005-03-18,gen6,dist11,76086488.0
The Exorcism of Emily Rose,2005-09-09,gen6,dist4,75072454.0
Four Brothers,2005-05-06,gen3,dist31,74494381.0
Sin City,2005-04-01,gen5,dist27,74103820.0
The Interpreter,2005-04-22,gen5,dist3,72708161.0
Guess Who,2005-03-25,gen4,dist4,68915888.0
Sahara,2005-04-08,gen1,dist6,68671925.0
Coach Carter,2005-01-14,gen3,dist6,67264877.0
Herbie: Fully Loaded,2005-06-22,gen1,dist1,66017249.0
The Amityville Horror,2005-04-15,gen6,dist74,65233369.0
Sky High,2005-07-29,gen1,dist1,63943134.5
Bewitched,2005-06-24,gen4,dist4,63313159.0
Jarhead,2005-11-04,gen3,dist3,62652880.0
Cinderella Man,2005-06-03,gen3,dist3,61649911.0
The Family Stone,2005-12-16,gen4,dist5,60062868.0
Red Eye,2005-08-19,gen5,dist11,57891803.0
Memoirs of a Geisha,2005-12-16,gen3,dist4,57250680.5
White Noise,2005-01-07,gen6,dist3,56240559.5
Be Cool,2005-03-04,gen4,dist9,55948190.0
Crash,2005-05-06,gen3,dist7,54957359.0
"Yours, Mine and Ours",2005-11-23,gen4,dist6,53386389.5
Corpse Bride,2005-09-16,gen1,dist2,53359111.0
Kicking and Screaming,2005-05-13,gen4,dist3,52842724.0
Hide and Seek,2005-01-28,gen6,dist5,51100486.0
The Hitchhiker's Guide to the Galaxy,2005-04-29,gen1,dist1,51052264.0
Syriana,2005-11-23,gen5,dist2,50824620.0
Diary of a Mad Black Woman,2005-02-25,gen3,dist7,50519722.5
Racing Stripes,2005-01-14,gen1,dist2,49772522.0
Miss Congeniality 2: Armed and Fabulous,2005-03-24,gen4,dist2,48478006.0
Just Like Heaven,2005-09-16,gen7,dist11,48318130.0
The Skeleton Key,2005-08-12,gen6,dist3,47907715.0
Kingdom of Heaven,2005-05-06,gen2,dist5,47398413.0
Munich,2005-12-23,gen5,dist3,47391387.5
Boogeyman,2005-02-04,gen6,dist4,46752382.0
The Legend of Zorro,2005-10-28,gen1,dist4,46019679.5
Must Love Dogs,2005-07-29,gen7,dist2,43894863.0
The Transporter 2,2005-09-02,gen2,dist5,43095856.0
Rumor Has It,2005-12-25,gen4,dist2,42998201.0
Fever Pitch,2005-04-08,gen7,dist5,42071069.0
The Sisterhood of the Traveling Pants,2005-06-01,gen3,dist2,39053061.0
Pride & Prejudice,2005-02-11,gen8,dist12,38388875.0
The Brothers Grimm,2005-08-26,gen1,dist27,37907952.5
Beauty Shop,2005-03-30,gen4,dist9,36351350.0
Derailed,2005-11-11,gen5,dist14,36022069.5
The Island,2005-07-22,gen2,dist11,35818913.0
The Ringer,2005-08-12,gen3,dist44,35428675.0
Hostage,2005-03-11,gen2,dist12,34638191.0
Magnificent Desolation,2005-09-23,gen10,dist47,34131825.0
The Constant Gardener,2005-08-31,gen5,dist13,33579797.5
Dreamer: Inspired by a True Story,2005-10-21,gen3,dist11,33022286.0
In Her Shoes,2005-10-07,gen3,dist5,32880591.0
The Bad News Bears,2005-07-22,gen4,dist6,32868349.0
Because of Winn-Dixie,2005-02-18,gen4,dist5,32647042.0
Just Friends,2005-11-23,gen7,dist8,32608293.5
Stealth,2005-07-29,gen2,dist4,32116746.0
House of Wax,2005-04-15,gen3,dist7,32064800.0
The Wedding Date,2005-02-04,gen7,dist3,31726995.0
"Good Night, and Good Luck",2005-10-07,gen3,dist64,31529610.5
A History of Violence,2005-09-23,gen5,dist8,31499207.5
Get Rich or Die Tryin',2005-11-09,gen3,dist6,30983601.0
The Fog,2005-10-14,gen6,dist4,29530990.5
Rent,2005-11-23,gen8,dist4,29077547.0
Capote,2005-09-30,gen3,,28750530.0
Doom,2005-10-21,gen6,dist3,11631245.0
Zathura,2005-11-11,gen1,dist4,28045540.0
XXX: State of the Union,2005-04-29,gen2,dist4,26873932.0
Elizabethtown,2005-10-14,gen3,dist6,26850426.0
Aeon Flux,2005-12-02,gen2,dist6,25874337.0
Serenity,2005-09-30,gen2,dist3,25514517.0
Dark Water,2005-07-08,gen6,dist1,25473093.0
Danny the Dog,2005-05-13,gen2,dist68,24537621.0
Elektra,2005-01-14,gen2,dist5,24409722.0
Ice Princess,2005-03-18,gen4,dist1,24391912.5
Lord of War,2005-09-16,gen3,dist7,24149632.0
Match Point,2005-12-28,gen5,dist11,23120727.5
2 For the Money,2005-10-07,gen3,dist3,22991379.0
Prime,2005-10-28,gen7,dist3,22827153.0
Deuce Bigalow: European Gigolo,2005-08-12,gen4,dist4,22400154.0
Hustle & Flow,2005-07-22,gen3,dist40,22202809.0
A Lot Like Love,2005-04-22,gen7,dist1,21840751.5
George A. Romero's Land of the Dead,2005-06-24,gen6,dist3,20700082.0
Assault On Precinct 13,2005-01-19,gen2,dist68,20040895.0
Man of the House,2005-02-25,gen4,dist4,19699706.0
Valiant,2005-08-19,gen1,dist1,19478106.0
The Producers: The Movie Musical,2005-12-25,gen8,dist3,
Cursed,2005-02-25,gen6,dist27,19296211.5
Into the Blue,2005-09-30,gen1,dist4,18791730.5
The Upside of Anger,2005-03-11,gen3,dist8,18761993.0
North Country,2005-10-21,gen3,dist2,18330982.0
Pooh's Heffalump Movie,2005-02-11,gen1,dist1,18098433.0
Roll Bounce,2005-09-23,gen4,dist15,17380866.0
Kung Fu Hustle,2005-04-08,gen2,,17104669.0
The Devil’s Rejects,2005-07-22,gen6,dist7,17044981.0
Son of the Mask,2005-02-18,gen1,dist8,17018422.0
Rebound,2005-07-01,gen4,dist5,16809014.0
Wild Safari 3D,2005-04-08,gen10,dist118,16621230.0
The Perfect Man,2005-06-17,gen7,dist3,16535005.0
Wolf Creek,2005-12-25,gen6,dist14,16187264.0
Waiting...,2005-10-07,gen4,dist7,16124543.0
The Gospel,2005-10-07,gen3,dist4,15778152.0
The Greatest Game Ever Played,2005-09-30,gen3,dist1,15334341.0
The Cave,2005-08-26,gen6,dist4,15007991.0
Broken Flowers,2005-08-05,gen7,dist13,13744960.0
The Honeymooners,2005-06-10,gen4,dist6,12834849.0
The New World,2005-07-01,gen3,dist158,12712093.0
The Matador,2005-12-30,gen9,dist14,12591976.5
The Weather Man,2005-10-28,gen3,dist6,12482775.0
Casanova,2005-12-25,gen3,dist1,11304403.0
Lords of Dogtown,2005-06-03,gen3,dist4,11273517.0
Mrs. Henderson Presents,2005-12-09,gen4,dist14,11036366.0
Shopgirl,2005-10-21,gen3,dist1,10284523.0
In the Mix,2005-11-23,gen4,dist7,10223896.0
Domino,2005-10-14,gen2,dist8,10169202.0
The Great Raid,2005-06-17,gen3,,10166502.0
Cry Wolf,2005-09-16,gen5,dist68,10047674.0
The Ice Harvest,2005-11-23,gen9,dist13,9016782.0
Aliens of the Deep,2005-01-28,gen10,dist1,8968684.0
An Unfinished Life,2005-09-09,gen3,dist12,8560983.5
Sharks 3D,2005-01-28,gen10,dist1361,8500000.0
The Man,2005-09-09,gen4,dist8,13587017.0
Mad Hot Ballroom,2005-05-13,gen10,dist40,8117961.0
Proof,2005-09-16,gen3,dist12,7535331.0
The Squid and the Whale,2005-10-05,gen3,dist167,7372734.0
Ladies in Lavender,2005-04-29,gen3,dist167,6759422.0
Bride & Prejudice,2005-02-11,gen8,dist12,38388875.0
Millions,2005-03-11,gen4,dist15,6584159.0
The Aristocrats,2005-07-29,gen10,dist113,6377461.0
The Jacket,2004-01-16,gen3,dist351,6302446.5
Underclassman,2005-09-02,gen4,dist12,5654777.0
Alone in the Dark,2005-01-28,gen6,dist7,5178569.0
The Libertine,2005-11-23,gen3,dist14,4835065.0
Ong-Bak,2005-02-11,gen2,dist33,4563167.0
Mindhunters,2005-05-13,gen5,dist27,4476235.0
"Kiss Kiss, Bang Bang",2005-10-21,gen4,dist2,4239796.5
Enron: The Smartest Guys in the Room,2005-04-22,gen10,dist33,4071700.0
King's Ransom,2005-04-22,gen4,dist8,4008527.0
Me and You and Everyone We Know,2005-06-17,gen4,dist31,3885134.0
Melinda and Melinda,2005-03-18,gen4,dist15,3826280.0
High Tension,2005-06-10,gen6,dist7,3681066.0
Stay,2005-10-21,gen5,dist5,3626883.0
Rize,2005-06-24,gen10,dist7,3278611.0
Grizzly Man,2005-08-12,gen10,dist7,3178403.0
Supercross,2005-08-17,gen2,dist5,3102550.0
The Wild Parrots of Telegraph Hill,2005-02-11,gen10,dist293,3058527.0
G,2005-09-16,gen3,dist386,3020784.0
Walk on Water,2005-02-25,gen3,dist381,2712736.0
Junebug,2005-08-03,gen3,,2678010.0
Layer Cake,2005-05-13,gen5,,2339957.0
Oliver Twist,2005-09-23,gen3,dist24,2075620.5
The Work and the Glory: American Zion,2005-10-21,gen3,,2025032.0
A Sound of Thunder,2005-09-02,gen2,dist2,1900451.0
Mrs. Palfrey at the Claremont,2005-11-25,gen3,dist356,1717595.0
Everything is Illuminated,2005-09-16,gen3,dist64,1705595.0
El Vacilón: The Movie,2005-10-21,gen4,dist67,1693256.0
State Property 2,2005-04-13,gen2,dist7,1691706.0
The White Countess,2005-12-21,gen3,,1669971.0
Murderball,2005-07-08,gen10,dist113,1531154.0
Paradise Now,2005-10-28,gen3,dist64,1452402.0
2046,2005-08-05,gen3,,1442338.0
Salaam Namaste,2005-09-09,gen4,dist44,1411065.0
Paheli (Puzzle),2005-06-24,gen3,dist32,1409499.0
Ushpizin,2005-10-19,gen3,dist54,1397999.0
Dear Frankie,2005-03-04,gen3,dist12,1340891.0
Thumbsucker,2005-09-16,gen4,,1328679.0
Pirates of the Caribbean: Dead Man’s Chest,2006-07-07,gen1,dist1,423315812.0
Night at the Museum,2006-12-22,gen1,dist5,250863268.0
Cars,2006-06-09,gen1,dist1,244082982.0
X-Men: The Last Stand,2006-05-26,gen2,dist5,234362462.0
The Da Vinci Code,2006-05-19,gen5,dist4,217536138.0
Superman Returns,2006-06-28,gen1,dist2,200094128.0
Happy Feet,2006-11-17,gen1,dist2,198000317.0
Ice Age: The Meltdown,2006-03-31,gen1,dist5,195330621.0
Casino Royale,2006-11-17,gen2,dist4,167418973.33333334
The Pursuit of Happyness,2006-12-15,gen3,dist4,163076247.5
Over the Hedge,2006-05-19,gen1,dist6,155019340.0
Talladega Nights: The Ballad of Ricky Bobby,2006-08-04,gen4,dist4,148213377.0
Click,2006-06-23,gen4,dist4,137355633.0
Mission: Impossible III,2006-05-05,gen2,dist6,133853650.0
The Departed,2006-10-06,gen3,dist2,132384315.0
Borat,2006-11-03,gen4,dist5,128505958.0
The Devil Wears Prada,2006-06-30,gen4,dist5,124740460.0
The Break-Up,2006-06-02,gen7,dist3,118703275.0
Dreamgirls,2006-12-25,gen8,dist6,103365956.0
Scary Movie 4,2006-04-14,gen4,dist49,90710620.0
Failure to Launch,2006-03-10,gen7,dist6,88715192.0
Inside Man,2006-03-24,gen5,dist3,88573866.0
Open Season,2005-11-11,gen3,dist15,85105259.0
The Santa Clause 3: The Escape Clause,2006-11-03,gen1,dist1,84500122.0
Charlotte's Web,2006-12-15,gen3,dist6,82985708.0
The Pink Panther,2006-02-10,gen1,dist4,82226474.0
Eight Below,2006-02-17,gen1,dist1,81612565.0
Saw III,2005-10-28,gen6,dist7,80238724.0
Nacho Libre,2006-06-16,gen4,dist6,80197993.0
"You, Me and Dupree",2006-07-14,gen4,dist3,75715060.0
Eragon,2006-12-15,gen1,dist5,75030163.0
Monster House,2006-07-21,gen1,dist4,73661010.0
Barnyard: The Original Party Animals,2006-08-04,gen1,dist6,72779000.0
Jackass: Number Two,2006-09-22,gen10,dist6,72778712.0
R.V.,2006-04-28,gen1,dist4,71725261.0
V for Vendetta,2006-03-17,gen2,dist2,70511035.0
World Trade Center,2006-08-09,gen3,dist6,70278893.0
Rocky Balboa,2006-12-20,gen3,dist9,70270595.0
Big Momma's House 2,2006-01-27,gen4,dist5,70165972.0
Step Up,2006-08-11,gen3,dist1,65328121.0
Flushed Away,2006-11-03,gen1,dist6,64665672.0
Déjà Vu,2006-11-22,gen5,dist1,64038616.0
Deep Sea 3D,2006-03-03,gen10,dist2,55135130.0
Miami Vice,2006-07-28,gen2,dist3,63459926.0
The Holiday,2006-12-08,gen7,dist4,63252424.5
Madea's Family Reunion,2006-02-24,gen4,dist7,63287970.0
The Fast and the Furious: Tokyo Drift,2006-06-16,gen2,dist3,62548113.333333336
Underworld: Evolution,2006-01-20,gen2,dist4,62318875.0
The Shaggy Dog,2006-03-10,gen4,dist1,61123569.0
Poseidon,2006-05-12,gen1,dist2,60674817.0
The Good Shepherd,2006-12-22,gen3,dist3,59930700.0
Little Miss Sunshine,2006-07-26,gen4,dist15,59891098.0
The Benchwarmers,2006-04-07,gen4,dist4,59843754.0
Curious George,2006-02-10,gen1,dist3,58500439.5
Little Man,2006-07-14,gen4,dist4,58640549.5
Invincible,2006-08-25,gen3,dist1,57806952.0
Blood Diamond,2006-12-08,gen2,dist2,57377916.0
The Queen,2006-08-25,gen3,,56441711.0
The Guardian,2006-09-29,gen2,dist1,55011732.0
The Omen,2006-06-06,gen6,dist5,54607383.0
Final Destination 3,2006-02-10,gen6,dist8,54098051.0
The Prestige,2006-10-20,gen5,dist1,53089891.0
The Lake House,2006-06-16,gen3,dist2,52330111.0
Hoodwinked,2006-01-13,gen1,dist14,51386611.0
Apocalypto,2006-12-08,gen2,dist1,50866635.0
Firewall,2006-02-10,gen5,dist2,48751189.0
Date Movie,2006-02-17,gen4,dist5,48548426.0
When a Stranger Calls,2006-02-03,gen6,dist4,47860214.0
Hostel,2006-01-06,gen6,dist7,47326473.0
Nanny McPhee,2006-01-27,gen1,dist3,47279279.0
Silent Hill,2006-04-21,gen6,dist4,46982632.0
We Are Marshall,2006-12-22,gen3,dist2,43545364.0
Glory Road,2006-01-13,gen3,dist1,42647449.0
Lady in the Water,2006-07-21,gen5,dist2,42285169.0
The Hills Have Eyes,2006-03-10,gen6,dist15,41778863.0
John Tucker Must Die,2006-07-28,gen7,dist5,41011711.0
Stranger Than Fiction,2006-11-10,gen4,dist4,40548071.0
The Illusionist,2006-08-18,gen3,,39868642.0
The Texas Chainsaw Massacre: The Beginning,2006-10-06,gen6,dist8,39517763.0
The Grudge 2,2006-10-13,gen6,dist4,39143839.0
Gridiron Gang,2006-09-15,gen3,dist4,38432823.0
Last Holiday,2006-01-13,gen4,dist6,38399961.0
The Nativity Story,2006-12-01,gen3,dist8,37629831.0
Man of the Year,2006-01-20,gen3,dist277,37384785.0
The Wild,2006-03-24,gen3,,37384046.0
16 Blocks,2006-03-03,gen2,dist2,36895141.0
Accepted,2006-08-18,gen4,dist3,36451794.0
The Sentinel,2006-04-21,gen5,dist5,36280697.0
Children of Men,2006-12-25,gen5,dist3,35552383.0
Deck the Halls,2006-11-22,gen4,dist5,35093569.0
Take the Lead,2006-04-07,gen3,dist8,34742066.0
Babel,2006-10-27,gen3,dist40,34302837.0
Snakes on a Plane,2006-08-18,gen5,dist8,34020814.0
She’s the Man,2006-03-17,gen7,dist6,33815146.0
Flags of Our Fathers,2006-10-20,gen3,dist6,33602376.0
United 93,2006-04-28,gen3,dist3,31539239.33333333
Employee of the Month,2006-10-06,gen4,dist7,28444855.0
Garfield: A Tail of Two Kitties,2006-06-16,gen1,dist5,28426747.0
The Ant Bully,2006-07-28,gen1,dist2,28142535.0
Crank,2006-09-01,gen2,dist7,27835563.33333333
Stick It,2006-04-28,gen4,dist1,26910736.0
The Descent,2006-08-04,gen5,dist7,26024456.0
Thank You For Smoking,2006-03-17,gen9,dist15,24793509.0
The Wicker Man,2006-09-01,gen6,dist2,24031297.0
Clerks II,2006-07-21,gen4,dist9,24148068.0
An Inconvenient Truth,2006-05-24,gen10,dist40,24146161.0
The Covenant,2006-02-03,gen3,dist101,23345794.666666668
Stay Alive,2006-03-24,gen6,dist1,23086480.0
The Black Dahlia,2006-09-15,gen5,dist3,22608946.5
My Super Ex-Girlfriend,2006-07-21,gen7,dist5,22530295.0
Lucky Number Slevin,2006-04-07,gen5,dist9,22495466.0
Waist Deep,2006-06-23,gen3,dist68,21335606.0
ATL,2006-03-31,gen4,dist2,21170563.0
Flicka,2006-10-20,gen3,dist5,21000147.0
A Prairie Home Companion,2006-06-09,gen4,dist54,20342852.0
Pulse,2006-08-11,gen6,dist49,20264436.0
Beerfest,2006-08-25,gen4,dist2,19185184.0
Akeelah and the Bee,2006-04-28,gen3,dist7,18848430.0
The Marine,2006-10-13,gen2,dist5,18844294.0
Aquamarine,2006-03-03,gen4,dist5,18597342.0
Ultraviolet,2006-03-03,gen2,dist4,18519614.0
School for Scoundrels,2006-09-29,gen4,dist9,17807569.0
The Last King of Scotland,2006-09-27,gen3,dist15,17606684.0
Notes on a Scandal,2006-12-25,gen3,dist15,17510118.0
Just My Luck,2006-05-12,gen7,dist5,17326650.0
Annapolis,2006-01-27,gen3,dist1,17127992.0
Unaccompanied Minors,2006-12-08,gen1,dist2,16655224.0
An American Haunting,2006-05-05,gen6,dist67,16298046.0
Black Christmas,2006-12-25,gen6,dist9,16254659.5
Marie Antoinette,2006-10-20,gen3,dist4,15962471.0
Larry the Cable Guy: Health Inspector,2006-03-24,gen4,dist7,15680099.0
See No Evil,2006-05-19,gen6,dist7,15032800.0
Tristan & Isolde,2006-01-13,gen3,dist5,14734130.5
Everyone's Hero,2006-09-15,gen1,dist5,14523101.0
Hollywoodland,2006-09-08,gen3,dist13,14426251.0
Letters from Iwo Jima,2006-12-20,gen3,dist2,13756082.0
One Night with the King,2006-10-13,gen3,,13395961.0
Friends with Money,2006-04-07,gen4,,13368437.0
Flyboys,2006-09-22,gen3,dist9,13087849.333333334
How to Eat Fried Worms,2006-08-25,gen4,dist8,13040527.0
Volver,2006-11-03,gen4,,12899867.0
"Bon Cop, Bad Cop",2006-08-04,gen4,dist174,12671300.0
Idlewild,2006-08-25,gen8,dist3,12669914.0
Freedomland,2006-02-17,gen3,dist4,12512886.0
Zoom,2006-04-06,gen3,dist369,11810286.5
End of the Spear,2006-01-20,gen3,dist277,37384785.0
Dave Chappelle's Block Party,2006-03-03,gen10,dist13,11718595.0
The Last Kiss,2006-09-15,gen7,dist6,11614790.0
Something New,2006-02-03,gen7,dist13,11468568.0
Material Girls,2006-08-18,gen4,dist9,11449638.0
Bobby,2006-11-17,gen3,dist9,11242801.0
Scoop,2006-07-28,gen7,dist68,10525717.0
Roving Mars,2006-01-27,gen10,dist1,10407978.0
Facing the Giants,2006-09-29,gen3,dist167,10178331.0
The Fountain,2006-11-22,gen3,dist2,10144010.0
Transamerica,2006-01-20,gen3,dist14,9015303.0
Tenacious D in: The Pick of Destiny,2006-11-22,gen4,dist8,8334575.0
Hoot,2006-05-05,gen1,dist8,8117637.0
The Painted Veil,2006-12-20,gen3,dist64,8060487.0
The Night Listener,2006-08-04,gen5,dist12,7836393.0
Slither,2006-03-31,gen6,dist3,7802450.0
The Return,2006-11-10,gen5,dist13,7744785.0
Doogal,2006-02-24,gen1,dist14,7578946.0
A Good Year,2006-11-10,gen3,dist5,7459300.0
American Dreamz,2006-04-21,gen9,dist3,7314027.0
All the King's Men,2006-09-22,gen3,dist4,7221458.0
Phat Girlz,2006-04-07,gen7,dist15,7061128.0
Turistas,2006-12-01,gen6,dist5,7027762.0
Crossover,2006-09-01,gen3,dist4,7009668.0
Running With Scissors,2006-10-27,gen4,dist4,6860000.0
Running Scared,2006-02-24,gen2,dist8,6855137.0
Grandma’s Boy,2006-01-06,gen4,dist5,6090172.0
Basic Instinct 2,2006-03-31,gen5,dist4,5958736.0
For Your Consideration,2006-11-22,gen4,dist64,5549923.0
Water,2006-04-28,gen3,dist15,5529144.0
A Scanner Darkly,2006-07-07,gen5,dist2,5501616.0
Little Children,2006-10-06,gen3,dist8,5463019.0
Let's Go to Prison,2006-11-17,gen4,dist3,4630045.0
Keeping Up with the Steins,2006-05-12,gen4,dist12,4339241.0
Catch a Fire,2006-10-27,gen5,dist13,4299773.0
Goal! The Dream Begins,2006-05-12,gen3,dist1,4283255.0
Van Wilder Deux: The Rise of Taj,2006-12-01,gen4,dist9,4261350.0
Trailer Park Boys: The Movie,2006-10-06,gen4,dist174,3833507.0
Venus,2006-12-21,gen3,dist12,3347411.0
Harsh Times,2006-11-10,gen3,dist9,3337931.0
Art School Confidential,2006-05-05,gen4,,3297137.0
Kabhi Alvida Naa Kehna,2006-08-11,gen3,dist44,3275443.5
Boynton Beach Club,2006-03-24,gen7,dist390,3127472.0
Wordplay,2006-06-16,gen10,dist31,3121270.0
Miss Potter,2006-12-29,gen3,dist9,3005605.0
Tsotsi,2006-02-24,gen3,dist12,2912606.0
Peaceful Warrior,2006-06-02,gen3,dist3,2893666.0
La mujer de mi hermano,2006-04-14,gen3,dist7,2808241.0
The History Boys,2006-11-21,gen4,dist15,2730296.0
Half Nelson,2006-08-11,gen3,dist113,2697938.0
Spider-Man 3,2007-05-04,gen1,dist4,336530303.0
Shrek the Third,2007-05-17,gen1,dist6,322719944.0
Transformers,2007-07-02,gen2,dist6,319246193.0
Pirates of the Caribbean: At World’s End,2007-05-24,gen1,dist1,309420425.0
Harry Potter and the Order of the Phoenix,2007-07-11,gen1,dist2,292048912.0
I am Legend,2007-12-14,gen6,dist2,256393010.0
The Bourne Ultimatum,2007-08-03,gen5,dist3,227471070.0
National Treasure: Book of Secrets,2007-12-21,gen1,dist1,219963243.66666663
Alvin and the Chipmunks,2007-12-14,gen1,dist5,217326974.0
300,2007-03-09,gen2,dist2,210614939.0
Ratatouille,2007-06-29,gen1,dist1,206445654.0
The Simpsons Movie,2007-07-27,gen1,dist5,183135014.0
Wild Hogs,2007-03-02,gen4,dist1,168253561.33333334
Knocked Up,2007-06-01,gen7,dist3,148765341.0
Juno,2007-12-05,gen4,dist15,143495265.0
Rush Hour 3,2007-08-10,gen2,dist8,140125968.0
Live Free or Die Hard,2007-03-30,gen4,dist113,134529403.0
Fantastic Four: Rise of the Silver Surfer,2007-06-15,gen2,dist5,131921738.0
American Gangster,2007-11-02,gen3,dist3,130164645.0
Enchanted,2007-11-21,gen7,dist1,127757069.5
Bee Movie,2007-11-02,gen1,dist6,126631277.0
Superbad,2007-08-17,gen4,dist4,121463226.0
I Now Pronounce You Chuck and Larry,2007-07-20,gen4,dist3,119892418.0
Hairspray,2007-07-20,gen8,dist8,118871849.0
Blades of Glory,2007-02-16,gen3,dist14,118594548.0
Ocean's Thirteen,2007-06-08,gen1,dist2,117149594.5
Ghost Rider,2007-02-16,gen2,dist4,115802596.0
Evan Almighty,2007-06-22,gen4,dist3,100375994.0
Meet the Robinsons,2007-03-30,gen1,dist1,97822171.0
Norbit,2007-02-09,gen4,dist6,95673607.0
The Bucket List,2007-12-25,gen4,dist2,93466502.0
The Game Plan,2007-09-28,gen4,dist1,90648202.0
Beowulf,2007-11-16,gen1,dist6,82241042.33333333
Bridge to Terabithia,2007-02-16,gen3,dist1,82253290.5
Disturbia,2007-04-13,gen5,dist6,80514333.0
No Country for Old Men,2007-11-21,gen2,dist12,74278565.0
Fred Claus,2007-11-09,gen4,dist2,72006777.0
1408,2007-06-22,gen6,dist9,71985628.0
Charlie Wilson’s War,2007-12-21,gen3,dist3,66661095.0
Saw IV,2007-10-26,gen6,dist7,63300095.0
Stomp the Yard,2007-01-12,gen3,dist4,61356221.0
Surf’s Up,2007-06-08,gen1,dist4,58867694.0
Halloween,2007-08-31,gen6,dist9,58270590.0
Why Did I Get Married?,2007-10-12,gen4,dist7,55204525.0
TMNT,2007-03-23,gen2,dist2,54149098.0
P.S. I Love You,2007-12-21,gen7,dist2,53695808.0
3:10 to Yuma,2007-09-07,gen11,dist7,53606916.0
Atonement,2007-12-07,gen3,dist13,50953613.0
Resident Evil: Extinction,2007-09-21,gen6,dist4,50648679.0
Music and Lyrics,2007-02-14,gen7,dist2,50572589.0
Are We Done Yet?,2007-04-04,gen4,dist4,49662533.0
This Christmas,2007-11-21,gen3,dist4,49121934.0
Michael Clayton,2007-10-12,gen3,dist2,49033882.0
Premonition,2007-03-16,gen5,dist4,47852604.0
Dan in Real Life,2007-10-26,gen7,dist1,47642963.0
The Kingdom,2007-09-28,gen2,dist3,47513602.0
Shooter,2007-03-23,gen5,dist6,47003582.0
License to Wed,2007-07-03,gen7,dist2,43799818.0
Underdog,2007-08-03,gen1,dist1,43760605.0
No Reservations,2007-07-27,gen7,dist2,43107979.0
Because I Said So,2007-02-02,gen7,dist3,42674040.0
Aliens vs. Predator - Requiem,2007-12-25,gen2,dist5,41797066.0
The Water Horse: Legend of the Deep,2007-12-25,gen1,dist4,40412817.0
There Will Be Blood,2007-12-26,gen3,dist40,40222514.0
Epic Movie,2007-01-26,gen4,dist5,39739367.0
Hitman,2007-11-21,gen2,dist5,39687694.0
30 Days of Night,2007-10-19,gen6,dist4,39568997.333333336
Fracture,2007-04-20,gen5,dist8,39009859.0
Stardust,2007-08-10,gen1,dist6,38634938.0
The Brave One,2007-09-14,gen5,dist2,36793804.0
The Heartbreak Kid,2007-10-05,gen7,dist6,36787257.0
Freedom Writers,2007-01-05,gen3,dist6,36605602.0
Smokin' Aces,2007-01-26,gen4,dist3,35725208.5
The Messengers,2007-02-02,gen6,dist4,35374833.0
The Number 23,2007-02-23,gen5,dist8,35193167.0
Good Luck Chuck,2007-09-21,gen7,dist7,35017297.0
Mr. Bean’s Holiday,2007-08-24,gen1,dist3,33302167.0
Zodiac,2007-03-02,gen3,dist6,33080084.0
Breach,2007-02-16,gen5,dist3,33116072.0
Balls of Fury,2007-08-29,gen4,dist13,32886940.0
Mr. Magorium's Wonder Emporium,2007-11-16,gen4,dist5,32061555.0
August Rush,2007-11-21,gen3,dist2,31664162.0
Daddy's Little Girls,2007-02-14,gen7,dist7,31366978.0
The Great Debaters,2007-12-25,gen3,dist14,30231275.5
28 Weeks Later,2007-05-11,gen6,dist5,28638916.0
We Own the Night,2007-10-12,gen2,dist4,28563179.0
Mr. Brooks,2007-06-01,gen5,dist9,28512758.5
Hannibal Rising,2007-02-09,gen5,dist14,27670355.5
The Nanny Diaries,2007-08-24,gen4,dist9,25928662.5
Mr. Woodcock,2007-09-14,gen4,dist8,25799486.0
The Mist,2007-03-09,gen2,dist33,25594356.0
Nancy Drew,2007-06-15,gen5,dist2,25598602.5
The Reaping,2007-04-05,gen6,dist2,25126214.0
Grindhouse,2007-04-06,gen13,dist49,25035610.33333333
Sicko,2007-06-29,gen10,dist7,24539296.0
Across the Universe,2007-09-14,gen8,dist4,24343673.0
Perfect Stranger,2007-04-13,gen5,dist4,23872885.5
Sea Monsters: A Prehistoric Adventure,2007-10-05,gen10,,23746066.0
Hot Fuzz,2007-04-20,gen4,dist13,23631105.33333333
War,2007-08-24,gen2,dist7,22486409.0
The Last Mimzy,2007-03-23,gen1,dist8,21471047.0
Amazing Grace,2007-02-23,gen3,dist381,21232835.0
The Hills Have Eyes II,2007-03-23,gen6,dist5,20804166.0
The Invisible,2007-04-27,gen5,dist1,20573614.0
Reno 911!: Miami,2007-02-23,gen4,dist5,20342161.0
Gone Baby Gone,2007-10-19,gen3,dist12,20296590.0
Reign Over Me,2007-03-23,gen3,dist4,19661987.0
Waitress,2007-05-02,gen7,dist15,19086175.0
Vacancy,2007-04-20,gen5,dist4,19213286.0
Georgia Rule,2007-05-11,gen3,dist3,18992976.0
Becoming Jane,2007-08-03,gen3,dist12,18667428.5
Into the Wild,2007-09-21,gen3,dist40,18354356.0
Walk Hard: The Dewey Cox Story,2007-12-21,gen4,dist4,18317151.0
Next,2007-04-27,gen2,dist6,18211013.0
Hostel: Part II,2007-06-08,gen6,dist7,17577132.0
Eastern Promises,2007-09-14,gen5,dist13,17223632.5
Dead Silence,2007-03-16,gen6,dist3,16691833.0
The Hitcher,2007-01-19,gen5,dist13,16426271.5
Elizabeth: The Golden Age,2007-10-12,gen3,dist3,16334374.5
